Motor,Track #,Label,Number spots,Number Gaps,Longest Gap,Number Splits,Number Merges,Number Complex,Track Duration,Track start,Track stop,Track Displacement,Track Index,Track ID,Track X Location,Track Y Location,Track Z Location,Track Mean Speed,Track Max Speed,Track Min Speed,Track Median Speed,Track STD Speed,Track Mean Quality,Track Max Quality,Track Min Quality,Track Median Quality,Track Std Quality
Kinesin-1,59,Track_745,4,0,0,0,0,0,1.668,23.352,25.02,1.214,745,745,23.42,72.935,0,0.731,0.798,0.684,0.712,0.06,566.554,597.08,542.004,566.836,19.836
Kinesin-1,60,Track_756,2,0,0,0,0,0,0.556,23.908,24.464,0.358,756,756,7.616,45.188,0,0.643,0.643,0.643,0.643,NaN,570.668,596.632,544.705,596.632,25.963
Kinesin-1,61,Track_765,3,0,0,0,0,0,1.112,23.908,25.02,0.731,765,765,17.578,29.125,0,0.657,0.704,0.611,0.704,0.066,561.641,660.531,464.568,559.825,80.012
Kinesin-1,62,Track_775,2,0,0,0,0,0,0.556,24.464,25.02,0.331,775,775,6.101,44.765,0,0.596,0.596,0.596,0.596,NaN,610.485,662.323,558.646,662.323,51.839
Kinesin-1,63,Track_776,2,0,0,0,0,0,0.556,24.464,25.02,0.37,776,776,38.555,51.366,0,0.665,0.665,0.665,0.665,NaN,602.283,615.16,589.406,615.16,12.877
Kinesin-1,64,Track_805,2,0,0,0,0,0,0.556,25.576,26.132,0.309,805,805,12.502,4.604,0,0.555,0.555,0.555,0.555,NaN,572.895,636.498,509.291,636.498,63.604
Kinesin-1,65,Track_826,4,0,0,0,0,0,1.668,26.132,27.8,0.617,826,826,26.663,15.657,0,0.37,0.647,0.069,0.395,0.29,563.355,760.871,419.1,644.806,145.433
Kinesin-1,66,Track_835,2,0,0,0,0,0,0.556,26.132,26.688,0.35,835,835,2.518,47.798,0,0.63,0.63,0.63,0.63,NaN,597.194,608.151,586.238,608.151,10.957
Kinesin-1,67,Track_843,2,0,0,0,0,0,0.556,26.132,26.688,0.369,843,843,44.66,36.291,0,0.664,0.664,0.664,0.664,NaN,582.298,606.537,558.058,606.537,24.239
Kinesin-1,68,Track_853,2,0,0,0,0,0,0.556,26.688,27.244,0.349,853,853,30.937,24.138,0,0.627,0.627,0.627,0.627,NaN,565.428,577.07,553.787,577.07,11.642
Kinesin-1,69,Track_883,3,0,0,0,0,0,1.112,28.356,29.468,0.628,883,883,17.832,26.009,0,0.565,0.59,0.539,0.59,0.036,686.21,715.656,660.215,682.759,22.765
Kinesin-1,70,Track_888,3,0,0,0,0,0,1.112,28.356,29.468,0.734,888,888,59.633,37.415,0,0.66,0.684,0.637,0.684,0.033,572.889,602.299,551.628,564.74,21.474
Kinesin-1,71,Track_895,4,0,0,0,0,0,1.668,28.356,30.024,1.044,895,895,31.433,20.44,0,0.626,0.673,0.563,0.643,0.057,588.389,604.826,558.476,604.794,18.991
Kinesin-1,72,Track_896,4,0,0,0,0,0,1.668,28.356,30.024,1.098,896,896,25.119,47.663,0,0.658,0.681,0.618,0.674,0.034,561.526,645.354,482.81,585.338,60.471
Kinesin-1,73,Track_917,2,0,0,0,0,0,0.556,28.912,29.468,0.378,917,917,20.558,39.986,0,0.679,0.679,0.679,0.679,NaN,586.669,596.997,576.34,596.997,10.329
Kinesin-1,74,Track_921,3,0,0,0,0,0,1.112,28.912,30.024,0.704,921,921,49.52,30.862,0,0.633,0.682,0.585,0.682,0.068,627.351,680.636,584.344,617.073,39.977
Kinesin-1,75,Track_928,3,0,0,0,0,0,1.112,29.468,30.58,0.72,928,928,44.718,38.042,0,0.648,0.69,0.606,0.69,0.059,577.393,599.534,538.986,593.659,27.263
Kinesin-1,76,Track_966,4,1,1,0,0,0,2.224,31.136,33.36,1.39,966,966,17.948,3.435,0,0.616,0.652,0.55,0.647,0.057,579.859,656.604,484.123,632.335,68.794
Kinesin-1,77,Track_1019,8,2,2,0,0,0,6.116,32.804,38.92,1.171,1019,1019,21.156,33.859,0,0.474,0.629,0.322,0.451,0.114,578.739,728.147,417.582,616.292,96.001
Kinesin-1,78,Track_1038,3,0,0,0,0,0,1.112,33.916,35.028,0.684,1038,1038,32.874,33.221,0,0.615,0.618,0.612,0.618,0.004,596.574,698.417,423.328,667.978,123.132
Kinesin-1,79,Track_1044,5,0,0,0,0,0,2.224,33.916,36.14,1.431,1044,1044,26.781,3.304,0,0.644,0.673,0.597,0.668,0.035,609.644,696.427,461.506,630.01,80.028
Kinesin-1,80,Track_1053,3,0,0,0,0,0,1.112,33.916,35.028,0.618,1053,1053,20.757,53.653,0,0.556,0.604,0.507,0.604,0.069,579.731,647.885,501.705,589.603,60.085
Kinesin-1,81,Track_1055,2,0,0,0,0,0,0.556,33.916,34.472,0.321,1055,1055,3.448,34.168,0,0.577,0.577,0.577,0.577,NaN,587.999,673.515,502.483,673.515,85.516
Kinesin-1,82,Track_1058,2,0,0,0,0,0,0.556,34.472,35.028,0.343,1058,1058,22.419,55.786,0,0.617,0.617,0.617,0.617,NaN,733.567,770.076,697.058,770.076,36.509
Kinesin-1,83,Track_1068,2,0,0,0,0,0,0.556,34.472,35.028,0.389,1068,1068,50.165,10.693,0,0.7,0.7,0.7,0.7,NaN,597.688,622.613,572.763,622.613,24.925
Kinesin-1,84,Track_1069,3,0,0,0,0,0,1.112,34.472,35.584,0.734,1069,1069,66.358,34.989,0,0.66,0.663,0.657,0.663,0.005,697.367,743.939,607.314,740.849,63.69
Kinesin-1,85,Track_1072,3,0,0,0,0,0,1.112,34.472,35.584,0.751,1072,1072,28.275,32.622,0,0.675,0.704,0.646,0.704,0.041,612.399,689.754,525.539,621.904,67.377
Kinesin-1,86,Track_1094,2,0,0,0,0,0,0.556,35.584,36.14,0.317,1094,1094,27.075,38.821,0,0.57,0.57,0.57,0.57,NaN,566.465,569.085,563.845,569.085,2.62
Kinesin-1,87,Track_1100,2,0,0,0,0,0,0.556,35.584,36.14,0.37,1100,1100,29.425,34.621,0,0.665,0.665,0.665,0.665,NaN,564.196,603.84,524.552,603.84,39.644
Kinesin-1,88,Track_1132,9,2,1,0,0,0,5.56,36.696,42.256,2.394,1132,1132,22.339,51.242,0,0.591,0.699,0.246,0.631,0.143,606.695,844.821,398.645,507.942,179.945
Kinesin-1,89,Track_1136,6,1,1,0,0,0,3.336,36.696,40.032,0.605,1136,1136,67.828,11.52,0,0.216,0.487,0.078,0.168,0.168,601.243,935.509,455.599,564.914,177.844
Kinesin-1,90,Track_1140,2,0,0,0,0,0,0.556,37.252,37.808,0.317,1140,1140,0,46.508,0,0.571,0.571,0.571,0.571,NaN,592.038,672.301,511.776,672.301,80.262
Kinesin-1,91,Track_1159,2,0,0,0,0,0,0.556,37.808,38.364,0.345,1159,1159,27.827,18.151,0,0.621,0.621,0.621,0.621,NaN,629.45,697.79,561.11,697.79,68.34
Kinesin-1,92,Track_1171,2,0,0,0,0,0,0.556,38.364,38.92,0.3,1171,1171,28.937,34.964,0,0.54,0.54,0.54,0.54,NaN,714.796,790.065,639.528,790.065,75.268
Kinesin-1,93,Track_1181,2,0,0,0,0,0,0.556,38.364,38.92,0.374,1181,1181,36.587,39.688,0,0.672,0.672,0.672,0.672,NaN,627.499,665.738,589.26,665.738,38.239
Kinesin-1,94,Track_1215,4,0,0,0,0,0,1.668,39.476,41.144,1.032,1215,1215,37.329,49.355,0,0.619,0.65,0.56,0.647,0.051,599.24,696.983,518.327,600.019,64.053
Kinesin-1,95,Track_1222,4,0,0,0,0,0,1.668,40.032,41.7,0.413,1222,1222,12.271,18.299,0,0.252,0.286,0.226,0.244,0.031,623.094,678.6,586.808,622.73,34.472
Kinesin-1,96,Track_1229,4,0,0,0,0,0,1.668,40.032,41.7,1.061,1229,1229,6.739,53.188,0,0.636,0.682,0.595,0.632,0.044,594.934,713.088,472.598,631.109,88.4
Kinesin-1,97,Track_1260,4,0,0,0,0,0,1.668,41.7,43.368,0.354,1260,1260,47.986,20.757,0,0.23,0.394,0.138,0.159,0.142,572.548,642.819,529.906,562.191,42.314
Kinesin-1,98,Track_1266,4,0,0,0,0,0,1.668,42.256,43.924,0.934,1266,1266,32.78,33.371,0,0.56,0.622,0.487,0.571,0.068,637.368,714.147,559.126,674.045,60.419
Kinesin-1,99,Track_1277,3,0,0,0,0,0,1.112,42.256,43.368,0.605,1277,1277,26.359,38.619,0,0.545,0.547,0.542,0.547,0.003,668.397,722.701,636.594,645.897,38.586
Kinesin-1,100,Track_1283,3,0,0,0,0,0,1.112,42.256,43.368,0.578,1283,1283,66.871,55.142,0,0.519,0.613,0.426,0.613,0.132,570.134,680.565,494.072,535.766,79.92
Kinesin-1,101,Track_1285,3,0,0,0,0,0,1.112,42.256,43.368,0.456,1285,1285,19.885,20.403,0,0.41,0.481,0.339,0.481,0.1,598.598,626.8,545.849,623.145,37.329
Kinesin-1,102,Track_1288,2,0,0,0,0,0,0.556,42.812,43.368,0.349,1288,1288,25.545,53.248,0,0.627,0.627,0.627,0.627,NaN,629.823,641.547,618.098,641.547,11.724
Kinesin-1,103,Track_1296,3,0,0,0,0,0,1.112,42.812,43.924,0.471,1296,1296,4.752,58.623,0,0.427,0.449,0.404,0.449,0.032,573.051,719.609,430.234,569.31,118.166
Kinesin-1,104,Track_1299,2,0,0,0,0,0,0.556,42.812,43.368,0.358,1299,1299,2.043,40.449,0,0.644,0.644,0.644,0.644,NaN,652.759,660.692,644.827,660.692,7.933
Kinesin-1,105,Track_1302,2,0,0,0,0,0,0.556,42.812,43.368,0.307,1302,1302,30.531,17.554,0,0.551,0.551,0.551,0.551,NaN,676.603,743.186,610.019,743.186,66.583
Kinesin-1,106,Track_1338,3,0,0,0,0,0,1.112,45.036,46.148,0.635,1338,1338,1.704,44.012,0,0.571,0.624,0.519,0.624,0.074,624.846,669.057,594.223,611.259,32.026
Kinesin-1,107,Track_1362,2,0,0,0,0,0,0.556,45.036,45.592,0.304,1362,1362,20.928,18.556,0,0.547,0.547,0.547,0.547,NaN,686.742,730.456,643.028,730.456,43.714
Kinesin-1,108,Track_1368,4,0,0,0,0,0,1.668,45.592,47.26,0.859,1368,1368,51.803,3.629,0,0.515,0.698,0.39,0.458,0.162,568.139,611.144,488.062,601.23,48.406
Kinesin-1,109,Track_1383,8,1,1,0,0,0,4.448,45.592,50.04,0.91,1383,1383,37.343,43.863,0,0.504,0.677,0.374,0.439,0.123,640.584,809.193,459.627,648.133,114.201
Kinesin-1,110,Track_1384,2,0,0,0,0,0,0.556,46.704,47.26,0.32,1384,1384,35.134,25.734,0,0.575,0.575,0.575,0.575,NaN,607.55,647.255,567.845,647.255,39.705
Kinesin-1,111,Track_1390,2,0,0,0,0,0,0.556,46.704,47.26,0.36,1390,1390,22.288,51.355,0,0.647,0.647,0.647,0.647,NaN,565.515,615.653,515.378,615.653,50.138
Kinesin-1,112,Track_1394,3,0,0,0,0,0,1.112,46.148,47.26,0.596,1394,1394,25.855,58.225,0,0.536,0.597,0.474,0.597,0.086,611.806,625.209,595.724,614.485,12.185
Kinesin-1,113,Track_1397,2,0,0,0,0,0,0.556,46.704,47.26,0.305,1397,1397,58.007,21.191,0,0.549,0.549,0.549,0.549,NaN,606.459,710.753,502.164,710.753,104.294
Kinesin-1,114,Track_1402,2,0,0,0,0,0,0.556,46.704,47.26,0.387,1402,1402,10.701,29.748,0,0.695,0.695,0.695,0.695,NaN,580.432,657.055,503.809,657.055,76.623
Kinesin-1,115,Track_1418,2,0,0,0,0,0,0.556,47.816,48.372,0.388,1418,1418,40.402,62.595,0,0.698,0.698,0.698,0.698,NaN,672.93,738.924,606.937,738.924,65.994
Kinesin-1,116,Track_1420,5,0,0,0,0,0,2.224,47.816,50.04,0.783,1420,1420,74.951,61.103,0,0.352,0.413,0.276,0.386,0.061,569.014,677.494,486.791,538.066,67.806
Kinesin-1,117,Track_1423,19,1,1,0,0,0,10.564,47.816,58.38,1.574,1423,1423,48.934,3.661,0,0.195,0.751,0.016,0.09,0.238,613.828,765.391,429.649,628.221,77.035
Kinesin-1,118,Track_1440,2,0,0,0,0,0,0.556,48.372,48.928,0.364,1440,1440,31.527,43.871,0,0.655,0.655,0.655,0.655,NaN,575.757,624.558,526.956,624.558,48.801
Kinesin-1,119,Track_1442,2,0,0,0,0,0,0.556,48.372,48.928,0.344,1442,1442,16.54,21.32,0,0.619,0.619,0.619,0.619,NaN,562.227,593.08,531.375,593.08,30.852
Kinesin-1,120,Track_1450,2,0,0,0,0,0,0.556,48.372,48.928,0.354,1450,1450,44.659,37.942,0,0.637,0.637,0.637,0.637,NaN,628.996,659.798,598.194,659.798,30.802
Kinesin-1,121,Track_1455,3,0,0,0,0,0,1.112,48.372,49.484,0.714,1455,1455,17.862,26.16,0,0.642,0.673,0.611,0.673,0.044,588.788,672.257,488.348,605.758,76.033
Kinesin-1,122,Track_1458,4,0,0,0,0,0,1.668,48.372,50.04,0.972,1458,1458,7.94,55.306,0,0.584,0.601,0.553,0.598,0.027,607.279,827.11,389.22,742.351,182.24
Kinesin-1,123,Track_1487,2,0,0,0,0,0,0.556,49.484,50.04,0.368,1487,1487,44.555,29.038,0,0.662,0.662,0.662,0.662,NaN,577.425,632.031,522.82,632.031,54.606
Kinesin-1,124,Track_1488,2,0,0,0,0,0,0.556,49.484,50.04,0.344,1488,1488,31.3,34.617,0,0.618,0.618,0.618,0.618,NaN,636.371,824.256,448.485,824.256,187.886
Kinesin-1,125,Track_1497,4,0,0,0,0,0,1.668,50.596,52.264,1.096,1497,1497,21.323,33.823,0,0.657,0.709,0.58,0.682,0.068,574.774,603.542,537.643,597.233,26.969
Kinesin-1,126,Track_1504,2,0,0,0,0,0,0.556,50.596,51.152,0.303,1504,1504,16.423,27.831,0,0.545,0.545,0.545,0.545,NaN,613.655,635.637,591.674,635.637,21.982
Kinesin-1,127,Track_1518,5,0,0,0,0,0,2.224,50.596,52.82,1.468,1518,1518,63.739,72.929,0,0.663,0.712,0.641,0.655,0.033,755.299,888.987,647.772,738.205,91.507
Kinesin-1,128,Track_1519,5,0,0,0,0,0,2.224,50.596,52.82,1.421,1519,1519,4.932,61.735,0,0.639,0.725,0.515,0.704,0.096,628.147,792.789,435.06,698.184,143.032
Kinesin-1,129,Track_1549,3,0,0,0,0,0,1.112,51.708,52.82,0.729,1549,1549,17.864,62.035,0,0.655,0.697,0.614,0.697,0.059,584.524,676.674,467.026,609.873,87.445
Kinesin-1,130,Track_1583,5,0,0,0,0,0,2.224,53.376,55.6,1.51,1583,1583,62.036,77.771,0,0.679,0.719,0.643,0.68,0.031,737.672,832.555,642.281,710.282,67.781
Kinesin-1,131,Track_1592,4,0,0,0,0,0,1.668,53.376,55.044,0.462,1592,1592,46.159,12.584,0,0.277,0.291,0.268,0.272,0.012,600.636,727.824,474.175,632.896,92.599
Kinesin-1,132,Track_1593,5,0,0,0,0,0,2.224,53.376,55.6,1.481,1593,1593,29.863,11.895,0,0.673,0.698,0.621,0.694,0.036,617.066,652.412,593.83,603.57,23.902
Kinesin-1,133,Track_1595,4,0,0,0,0,0,1.668,53.376,55.044,1.107,1595,1595,62.176,19.125,0,0.664,0.719,0.625,0.647,0.049,619.588,690.516,496.297,684.87,78.518
Kinesin-1,134,Track_1614,2,0,0,0,0,0,0.556,53.932,54.488,0.397,1614,1614,28.542,59.001,0,0.715,0.715,0.715,0.715,NaN,637.101,738.858,535.344,738.858,101.757
Kinesin-1,135,Track_1618,3,0,0,0,0,0,1.112,53.932,55.044,0.487,1618,1618,30.473,26.717,0,0.44,0.46,0.42,0.46,0.029,604.583,743.391,524.931,545.429,98.508
Kinesin-1,136,Track_1631,7,1,1,0,0,0,3.892,54.488,58.38,0.61,1631,1631,52.655,32.213,0,0.199,0.608,0.008,0.019,0.289,570.07,656.21,481.411,569.634,64.199
Kinesin-1,137,Track_1653,2,0,0,0,0,0,0.556,55.044,55.6,0.38,1653,1653,16.001,24.781,0,0.684,0.684,0.684,0.684,NaN,650.792,672.296,629.287,672.296,21.504
Kinesin-1,138,Track_1655,2,0,0,0,0,0,0.556,55.044,55.6,0.356,1655,1655,43.92,38.855,0,0.64,0.64,0.64,0.64,NaN,609.13,639.238,579.023,639.238,30.108
Kinesin-1,139,Track_1664,5,0,0,0,0,0,2.224,56.156,58.38,1.502,1664,1664,22.093,51.813,0,0.676,0.71,0.629,0.697,0.036,597.176,637.427,531.851,614.233,36.358
Kinesin-1,140,Track_1665,4,0,0,0,0,0,1.668,56.156,57.824,1.032,1665,1665,44.528,33.046,0,0.619,0.637,0.601,0.618,0.018,573.376,593.785,534.855,588.243,23.087
Kinesin-1,141,Track_1668,2,0,0,0,0,0,0.556,56.156,56.712,0.35,1668,1668,20.179,23.681,0,0.629,0.629,0.629,0.629,NaN,620.681,769.718,471.645,769.718,149.037
Kinesin-1,142,Track_1670,5,0,0,0,0,0,2.224,56.156,58.38,1.249,1670,1670,34.046,32.707,0,0.562,0.622,0.45,0.597,0.077,574.086,603.172,550.575,570.177,21.804
Kinesin-1,143,Track_1675,4,0,0,0,0,0,1.668,56.156,57.824,0.988,1675,1675,30.78,9.93,0,0.592,0.617,0.554,0.607,0.034,619.001,777.843,466.2,648.229,112.558
Kinesin-1,144,Track_1679,5,0,0,0,0,0,2.224,56.156,58.38,1.078,1679,1679,19.157,12.609,0,0.488,0.518,0.424,0.511,0.043,646.169,717.778,535.031,680.282,69.778
Kinesin-1,145,Track_1689,4,0,0,0,0,0,1.668,56.712,58.38,1.098,1689,1689,33.355,70.98,0,0.659,0.718,0.581,0.677,0.07,563.726,672.2,484.434,578.044,70.977
Kinesin-1,146,Track_1705,3,0,0,0,0,0,1.112,57.268,58.38,0.516,1705,1705,16.988,8.891,0,0.464,0.534,0.395,0.534,0.098,647.008,723.628,582.415,634.982,58.274
Kinesin-1,147,Track_1706,3,0,0,0,0,0,1.112,57.268,58.38,0.721,1706,1706,34.824,72.191,0,0.649,0.669,0.63,0.669,0.027,630.871,683.495,587.341,621.778,39.778
Kinesin-1,148,Track_1719,2,0,0,0,0,0,0.556,46.148,46.704,0.38,1719,1719,27.61,34.472,0,0.683,0.683,0.683,0.683,NaN,620.915,668.841,572.988,668.841,47.926
Kinesin-1,1,Track_248,22,0,0,0,0,0,11.76,0,11.76,0.327,248,248,12.209,4.111,0,0.042,0.133,0.007,0.028,0.037,711.568,817.662,599.32,701.735,63.668
Kinesin-1,2,Track_472,3,0,0,0,0,0,1.12,0.56,1.68,0.586,472,472,9.876,26.712,0,0.524,0.566,0.482,0.566,0.059,573.372,720.164,354.522,645.43,157.729
Kinesin-1,3,Track_497,18,2,2,0,0,0,11.2,0.56,11.76,0.392,497,497,45.755,25.638,0,0.136,0.626,0.001,0.058,0.168,636.509,792.804,510.432,651.219,84.078
Kinesin-1,4,Track_502,2,0,0,0,0,0,0.56,0.56,1.12,0.366,502,502,19.806,25.395,0,0.654,0.654,0.654,0.654,NaN,533.683,678.644,388.721,678.644,144.961
Kinesin-1,5,Track_657,4,0,0,0,0,0,1.68,0.56,2.24,0.929,657,657,39.088,21.01,0,0.553,0.664,0.343,0.653,0.182,628.003,666.191,568.916,639.85,35.958
Kinesin-1,6,Track_663,4,0,0,0,0,0,1.68,0.56,2.24,1.164,663,663,35.219,37.121,0,0.693,0.709,0.673,0.697,0.018,647.102,791.07,527.397,715.707,109.986
Kinesin-1,7,Track_805,95,1,2,0,0,0,53.76,1.68,55.44,0.897,805,805,35.186,71.75,0,0.085,1.125,0.003,0.035,0.166,556.533,924.537,147.011,557.142,155.971
Kinesin-1,8,Track_967,4,0,0,0,0,0,1.68,3.36,5.04,1.141,967,967,34.222,37.052,0,0.679,0.705,0.641,0.692,0.034,547.89,619.246,491.159,556.989,47.317
Kinesin-1,9,Track_971,9,0,0,0,0,0,4.48,3.36,7.84,1.087,971,971,33.565,65.872,0,0.395,1.815,0.012,0.178,0.619,605.525,936.321,186.151,735.098,254.162
Kinesin-1,10,Track_973,2,0,0,0,0,0,0.56,3.36,3.92,0.36,973,973,64.235,49.32,0,0.643,0.643,0.643,0.643,NaN,612.472,730.831,494.113,730.831,118.359
Kinesin-1,11,Track_1017,9,0,0,0,0,0,4.48,3.36,7.84,1.176,1017,1017,45.939,22.772,0,0.693,1.723,0.447,0.588,0.422,551.353,771.193,285.635,561.59,119.797
Kinesin-1,12,Track_1032,2,0,0,0,0,0,0.56,1.68,2.24,0.366,1032,1032,34.733,58.231,0,0.654,0.654,0.654,0.654,NaN,537.646,588.965,486.326,588.965,51.32
Kinesin-1,13,Track_1044,2,0,0,0,0,0,0.56,1.68,2.24,0.381,1044,1044,22.743,23.922,0,0.68,0.68,0.68,0.68,NaN,516.665,591.006,442.323,591.006,74.341
Kinesin-1,14,Track_1224,25,3,2,0,0,0,15.68,5.6,21.28,0.429,1224,1224,42.166,27.427,0,0.098,0.304,0.006,0.064,0.09,745.579,973.269,572.007,740.446,115.179
Kinesin-1,15,Track_1256,2,0,0,0,0,0,0.56,3.92,4.48,0.304,1256,1256,45.551,21.637,0,0.543,0.543,0.543,0.543,NaN,664.278,703.909,624.646,703.909,39.631
Kinesin-1,16,Track_1392,122,1,1,0,0,0,68.32,6.72,75.04,1.126,1392,1392,37.136,8.791,0,0.066,0.289,8.24E-04,0.049,0.06,543.842,913.848,327.949,536.518,121.717
Kinesin-1,17,Track_1633,2,0,0,0,0,0,0.56,8.96,9.52,0.39,1633,1633,21.636,24.662,0,0.696,0.696,0.696,0.696,NaN,545.447,590.019,500.875,590.019,44.572
Kinesin-1,18,Track_1644,4,0,0,0,0,0,1.68,8.96,10.64,0.337,1644,1644,7.447,75.25,0,0.202,0.27,0.112,0.223,0.081,737.302,799.058,643.152,781.251,60.711
Kinesin-1,19,Track_1692,2,0,0,0,0,0,0.56,8.96,9.52,0.39,1692,1692,24.824,33.353,0,0.697,0.697,0.697,0.697,NaN,534.833,620.099,449.567,620.099,85.266
Kinesin-1,20,Track_1992,4,0,0,0,0,0,1.68,11.76,13.44,1.003,1992,1992,50.028,26.383,0,0.597,0.606,0.589,0.597,0.009,518.336,627.533,312.795,615.344,126.078
Kinesin-1,21,Track_2039,5,0,0,0,0,0,2.24,11.76,14,0.937,2039,2039,55.871,29.214,0,0.419,0.619,0.184,0.518,0.19,523.894,591.226,423.283,536.057,61.853
Kinesin-1,22,Track_2094,2,0,0,0,0,0,0.56,12.32,12.88,0.375,2094,2094,9.042,34.292,0,0.67,0.67,0.67,0.67,NaN,528.618,554.361,502.876,554.361,25.742
Kinesin-1,23,Track_2109,2,0,0,0,0,0,0.56,11.76,12.32,0.356,2109,2109,27.191,20.461,0,0.635,0.635,0.635,0.635,NaN,584.442,601.806,567.078,601.806,17.364
Kinesin-1,24,Track_2130,2,0,0,0,0,0,0.56,11.76,12.32,0.308,2130,2130,32.092,41.602,0,0.55,0.55,0.55,0.55,NaN,750.658,833.976,667.339,833.976,83.319
Kinesin-1,25,Track_2210,3,0,0,0,0,0,1.12,14.56,15.68,0.724,2210,2210,38.767,43.268,0,0.647,0.667,0.627,0.667,0.028,814.356,869.655,724.422,848.99,64.15
Kinesin-1,26,Track_2247,3,0,0,0,0,0,1.12,14.56,15.68,0.463,2247,2247,24.311,0.83,0,0.415,0.489,0.34,0.489,0.105,529.907,684.35,389.911,515.459,120.637
Kinesin-1,27,Track_2397,2,0,0,0,0,0,0.56,13.44,14,0.335,2397,2397,23.686,19.326,0,0.598,0.598,0.598,0.598,NaN,548.249,679.552,416.945,679.552,131.304
Kinesin-1,28,Track_2401,2,0,0,0,0,0,0.56,13.44,14,0.354,2401,2401,61.358,33.594,0,0.632,0.632,0.632,0.632,NaN,753.642,807.649,699.635,807.649,54.007
Kinesin-1,29,Track_2416,3,0,0,0,0,0,1.12,15.68,16.8,0.791,2416,2416,27.912,69.841,0,0.707,0.713,0.7,0.713,0.009,782.137,877.631,674.049,794.731,83.588
Kinesin-1,30,Track_2527,2,0,0,0,0,0,0.56,16.24,16.8,0.371,2527,2527,8.744,37.185,0,0.663,0.663,0.663,0.663,NaN,517.583,535.593,499.573,535.593,18.01
Kinesin-1,31,Track_2590,2,0,0,0,0,0,0.56,15.12,15.68,0.331,2590,2590,23.212,23.829,0,0.591,0.591,0.591,0.591,NaN,559.297,588.281,530.314,588.281,28.984
Kinesin-1,32,Track_2639,7,1,1,0,0,0,3.92,17.36,21.28,2.413,2639,2639,40.407,60.028,0,0.637,0.712,0.491,0.673,0.084,535.915,612.753,417.068,533.698,63.25
Kinesin-1,33,Track_2715,4,1,2,0,0,0,2.8,17.92,20.72,0.612,2715,2715,25.029,23.012,0,0.457,0.647,0.294,0.429,0.178,535.141,594.374,444.02,594.279,63.347
Kinesin-1,34,Track_2823,28,3,2,0,0,0,17.92,17.36,35.28,1.888,2823,2823,34.314,30.911,0,0.194,0.84,0.002,0.022,0.28,583.86,756.466,129.144,670.487,176.396
Kinesin-1,35,Track_2849,2,0,0,0,0,0,0.56,19.04,19.6,0.363,2849,2849,20.443,34.252,0,0.648,0.648,0.648,0.648,NaN,575.915,593.864,557.966,593.864,17.949
Kinesin-1,36,Track_3000,3,0,0,0,0,0,1.12,20.16,21.28,0.504,3000,3000,26.994,59.881,0,0.451,0.495,0.407,0.495,0.062,695.826,868.159,487.262,732.058,157.597
Kinesin-1,37,Track_3086,4,0,0,0,0,0,1.68,20.72,22.4,1.059,3086,3086,33.189,69.801,0,0.631,0.706,0.555,0.631,0.076,597.699,823.921,336.64,678.438,178.853
Kinesin-1,38,Track_3252,5,0,0,0,0,0,2.24,22.4,24.64,0.673,3252,3252,14.859,39.319,0,0.572,0.696,0.521,0.544,0.084,521.336,617.136,424.248,551.942,72.568
Kinesin-1,39,Track_3277,2,0,0,0,0,0,0.56,22.96,23.52,0.341,3277,3277,22.102,26.747,0,0.609,0.609,0.609,0.609,NaN,557.654,646.995,468.314,646.995,89.341
Kinesin-1,40,Track_3283,5,1,2,0,0,0,3.36,22.96,26.32,1.015,3283,3283,37.151,39.067,0,0.371,0.477,0.165,0.426,0.14,539.688,808.735,324.358,561.446,162.549
Kinesin-1,41,Track_3313,4,1,1,0,0,0,2.24,22.96,25.2,1.042,3313,3313,70.438,27.771,0,0.676,0.898,0.533,0.597,0.195,653.326,760.866,575.359,645.939,67.436
Kinesin-1,42,Track_3332,8,0,0,0,0,0,3.92,22.96,26.88,1.642,3332,3332,50.274,14.26,0,0.421,1.094,0.227,0.301,0.302,603.917,853.006,405.626,640.853,152.724
Kinesin-1,43,Track_3395,3,0,0,0,0,0,1.12,24.08,25.2,0.44,3395,3395,37.024,39.977,0,0.394,0.474,0.314,0.474,0.113,570.042,826.262,113.552,770.311,323.594
Kinesin-1,44,Track_3573,2,0,0,0,0,0,0.56,25.76,26.32,0.384,3573,3573,44.838,27.935,0,0.685,0.685,0.685,0.685,NaN,698.233,888.14,508.326,888.14,189.907
Kinesin-1,45,Track_3632,5,0,0,0,0,0,2.24,25.76,28,1.563,3632,3632,33.572,53.032,0,0.698,0.785,0.637,0.708,0.065,570.354,605.295,515.44,573.287,33.709
Kinesin-1,46,Track_3658,5,0,0,0,0,0,2.24,25.76,28,1.429,3658,3658,11.744,66.996,0,0.639,0.692,0.567,0.651,0.052,548.022,731.859,223.908,624.308,174.251
Kinesin-1,47,Track_3665,2,0,0,0,0,0,0.56,24.64,25.2,0.32,3665,3665,17.536,48.787,0,0.571,0.571,0.571,0.571,NaN,633.94,634.87,633.01,634.87,0.93
Kinesin-1,48,Track_3681,2,0,0,0,0,0,0.56,24.64,25.2,0.381,3681,3681,49.282,51.686,0,0.681,0.681,0.681,0.681,NaN,574.024,628.602,519.446,628.602,54.578
Kinesin-1,49,Track_3722,3,0,0,0,0,0,1.12,26.32,27.44,0.473,3722,3722,57.001,28.322,0,0.423,0.425,0.42,0.425,0.003,602.041,638.917,544.465,622.741,41.244
